id,course,current_possion,review,rating,grad_year,import_units,experienced_years,polarity
,Internet_of_things,iot engineer,"A very good approach if you are a beginner to cloud computing.You need some knowledge on programming, but you could easily learn on the go.",5,2018,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",3,1
,Internet_of_things,IOT analysts,"Great course along with hands on. I enjoyed hands on although I was new to Javascript, IOT and Python but course made me to learn these things in details.",4,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,IOT analysts,"I really like this course because it covers many interesting things related to developing Internet of Things solutions with Raspberry Pi, sensors and web services. The course is easy to follow. I especially like that there are a few home assignments each week that could be done in a couple of hours. I also like frequent quizzes. It helps to learn things better. There are a couple of small things I wish the course could done a bit better: update videos with the latest Bluemix UI and slow down a bit when showing a demo on how things could be done on the Bluemix site and NodeRed editor. Otherwise it was fun and very useful course. I highly recommend it to all my friends.",5,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,IOT analysts,"Awesome course, very structured",5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,IOT analysts,"Muito bom o curso, estou gostando.SÃ³ de assistir as aulas ja ajuda, pena nÃ£o ter certifiacado de graÃ§a.",4,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
,Internet_of_things,iot engineer,"A well worked course, a course that is working thee.",5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,embedded program designer,There are a number of cryptic instructions that really don't need to be hidden. Simpler instructions would make the course more effective for those who aren't developers in their day-job.,3,2014,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",7,1
,Internet_of_things,iot engineer,"This course includes very up-to-date and interesting technologies like MQTT, Node-RED and Node.js. As the course only lasts four weeks, I would advise to start the exercises a little bit in advance, as starting on week 3 it gets quite intense.",5,2016,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",5,1
,Internet_of_things,iot engineer,Very good course for the beginners to understand IoT concepts.,4,2015,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",6,1
,Internet_of_things,iot engineer,"This is a very good course to get familiar with IBM Watson IoT Platform. The course is well structured. Since I was new to Node JS, I had some difficulty but the Instructors helped a lot . Thanks to IBM and Coursera.",5,2020,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",1,1
,Internet_of_things,iot engineer,Excellent!,5,2017,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",4,1
,Internet_of_things,embedded program designer,Tutorials was not matching skills to achieve assignments given. Due to that was involved many ad-hoc works which may not the best practice.,3,2020,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",1,1
,Internet_of_things,IOT intagration and Testing engineer,Ready to use my new IoT skills -A developer's guide to the IoT! http://ibm.co/1qfZw9M via @coursera #DevGuide4IoT,5,2019,"IoT Cloud Platform, Edge Computing, Mobile IoT Bluetooth Low Energy,  IoT Protocol, Global Navigation Satellite System (GNSS), Narrowband IoT (NB-IoT), Quality of Service, Machine learning and Artificial Intelligence, JavaScript and Python, Knowledge about how sensors work, UI-centric Approach, Node.js Development, Big Data, Security, GPS systems, Cloud Computing, Mobile Hardware environment",2,1
